4
-0.7144363789656233,1.4895695480932785
1.0976202705231572,1.2383779068099559
0.49483189685612483,1.7693645293812168
-1.3172247526326557,2.0205561706645394
0.5174917724537398,-0.2229510195835997
0.38921540613865147,0.4173631969470863
0.46511965234213437,-0.4031205082828486
0.4415875262502569,0.5975326856463352
-3.2548686740946353E-4,0.12316113671863141
0.22814576073637144,0.13256467588326745
0.23655463679847694,-0.16286867318364215
0.46502588440225784,-0.1534651340190061
-0.0022085036787771184,0.1630211165279412
0.15898864850035094,0.14964563177425572
-0.0881279259651945,-0.2968985433683681
-0.24932507814432253,-0.2835230586146826
0.05654776273490369,-0.006557012340871617
0.17555998361347774,-0.07808396764680148
0.21625226299891387,0.23705030869176158
0.01585548334946757,-0.32169128867943464
-0.017716508562648687,0.03293848326855659
0.04169090670312452,-0.011170740443020619
-0.042563699333971694,-0.02032331902062888
0.01684371593180151,-0.06443254273220608
-0.0014931083412841563,-8.096519461072271E-4
-6.607911491577397E-4,-0.0017050319054902879
-0.0013094475970392649,0.004072207980623811
-0.0021417647891656816,0.004967587940006872
-1.5295585077010126E-4,-0.001155111481556398
-0.003164122019897316,5.130612007543318E-4
-0.0020170284723005634,-0.0031986530744868126
-0.005028194641427779,-0.0015304803921760827
-0.003495198667186056,-8.100394494728949E-4
0.004307337322799908,-1.9384583293600467E-4
0.0012260410488063554,0.004600304631807183
-4.139023931925037E-4,-0.005604189914216083
1.991638893909595E-4,-0.001161711234870006
-0.0015050813454774445,-0.0012758445556093037
-7.283209704632744E-4,0.0023182285488353408
9.759242644051297E-4,0.002432361869574639
-8.442544015961678E-4,3.3307021671627067E-4
2.5151391594404904E-4,-0.0010342146168433866
0.0010395201809861691,4.918671258029327E-4
-0.001632260666638288,-0.0011930115259300485
9.058972594559763E-5,-7.157661004773973E-5
1.1494817366889448E-4,8.596549769560407E-5
-2.1775550155016024E-4,-1.4231879239106421E-5
-1.933970538268634E-4,1.4331022850423738E-4
-1.8484213432670485E-5,-1.239880657673031E-5
-4.24840921093971E-5,-1.742642833850413E-5
5.745820551247876E-5,-3.812195369825526E-5
8.145808418920538E-5,-3.309433193648144E-5
-3.7642979811490904E-5,1.2437057958973692E-5
4.040511157645196E-5,-3.803713628488743E-5
-5.3159991269617067E-5,3.418230510003776E-5
5.592212303457812E-5,-5.9782383425951496E-5
